Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,cetes_28,cetes_91,cetes_182,cetes_364,bonos_0_3,bonos_3_5,bonos_5_7,bonos_7_10,bonos_10_20,bonos_20_30,udibonos_3y,udibonos_10y,udibonos_20y,udibonos_30y
21/04/2008,7.537688,7.555497,7.626627,7.745267,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
22/04/2008,7.465368,7.553916,7.63575,7.755169,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
23/04/2008,7.474037,7.562692,7.634136,7.765059,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
24/04/2008,7.503508,7.572221,7.644444,7.786521,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
25/04/2008,7.501974,7.570624,7.675178,7.807963,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
28/04/2008,7.466936,7.565837,7.691808,7.79134,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
29/04/2008,7.495708,7.574612,7.700951,7.812744,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
30/04/2008,7.505046,7.594597,7.720825,7.82259,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
02/05/2008,7.501974,7.59139,7.70677,7.796123,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
05/05/2008,7.466936,7.586605,7.712562,7.814101,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
06/05/2008,7.485594,7.574612,7.710902,7.835442,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
07/05/2008,7.48411,7.573048,7.698517,7.799198,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
08/05/2008,7.493362,7.572221,7.709184,7.797514,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
09/05/2008,7.501974,7.581007,7.718331,7.807321,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
12/05/2008,7.517538,7.586605,7.734922,7.813735,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
13/05/2008,7.526049,7.605724,7.754815,7.823528,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
14/05/2008,7.524404,7.604118,7.753145,7.821826,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
15/05/2008,7.473201,7.613767,7.762241,7.854557,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
16/05/2008,7.471636,7.581007,7.717522,7.829903,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
19/05/2008,7.466936,7.586605,7.712562,7.813336,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
20/05/2008,7.495708,7.584982,7.710902,7.823087,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
21/05/2008,7.504257,7.59376,7.730745,7.855744,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
22/05/2008,7.503508,7.624165,7.763176,7.876941,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
23/05/2008,7.501974,7.612157,7.761503,7.875211,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
26/05/2008,7.507387,7.607331,7.745714,7.858612,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
27/05/2008,7.485594,7.626468,7.7656,7.868323,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
28/05/2008,7.48411,7.624833,7.774697,7.878035,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
29/05/2008,7.483347,7.613767,7.751475,7.830645,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
30/05/2008,7.481748,7.622542,7.749807,7.81753,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
02/06/2008,7.487237,7.607331,7.744805,7.81244,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
03/06/2008,7.465368,7.616096,7.764621,7.83353,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
04/06/2008,7.474037,7.624833,7.773691,7.854597,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
05/06/2008,7.503508,7.624165,7.784777,7.905078,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
06/06/2008,7.512086,7.632927,7.793888,7.949992,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
09/06/2008,7.507387,7.690302,7.853566,8.01469,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
10/06/2008,7.505822,7.730175,7.916595,8.071247,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
11/06/2008,7.544552,7.73885,7.968818,8.127814,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
12/06/2008,7.543963,7.76967,8.053398,8.219478,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
13/06/2008,7.5222,7.76798,8.030022,8.229285,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
16/06/2008,7.517538,7.773348,8.05698,8.223654,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
17/06/2008,7.586577,7.782026,8.044398,8.186772,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
18/06/2008,7.595089,7.780354,8.021079,8.173247,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
19/06/2008,7.655325,7.780035,8.04436,8.18304,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
20/06/2008,7.694145,7.851134,8.075062,8.251129,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
23/06/2008,7.769991,7.887536,8.123703,8.257104,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
24/06/2008,7.778465,8.041556,8.262549,8.395122,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
25/06/2008,7.766707,8.050168,8.260665,8.404831,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
26/06/2008,7.797027,8.019317,8.226316,8.402871,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
27/06/2008,7.805428,8.038356,8.256879,8.400911,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
30/06/2008,7.810458,8.053774,8.283596,8.441623,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
01/07/2008,7.768347,8.103921,8.324889,8.544571,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
02/07/2008,7.736477,8.060547,8.322964,8.519227,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
03/07/2008,7.807178,8.060955,8.335258,8.517207,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
04/07/2008,7.79531,8.059169,8.333333,8.515188,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
07/07/2008,7.800303,8.064139,8.349231,8.555694,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
08/07/2008,7.75823,8.103921,8.390618,8.576934,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
09/07/2008,7.756631,8.102068,8.356176,8.563259,8,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
10/07/2008,7.918455,8.102642,8.343411,8.561229,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
11/07/2008,7.916728,8.100801,8.363131,8.559188,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
14/07/2008,7.921564,8.136921,8.368107,8.576301,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
15/07/2008,7.929921,8.22862,8.409382,8.59747,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
16/07/2008,7.988757,8.205951,8.4074,8.560626,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
17/07/2008,8.019728,8.217204,8.402383,8.547,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
18/07/2008,8.109019,8.277833,8.411288,8.579721,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
21/07/2008,8.063161,8.282517,8.437939,8.585169,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
22/07/2008,7.990638,8.270231,8.479365,8.594693,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
23/07/2008,8.049402,8.278712,8.466523,8.592634,8.5,7.5,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
24/07/2008,8.09055,8.290178,8.475356,8.59059,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
25/07/2008,8.088775,8.288252,8.484215,8.576982,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
28/07/2008,8.042845,8.292935,8.467392,8.536268,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
29/07/2008,8.051202,8.322213,8.487026,8.603421,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
30/07/2008,8.059482,8.330711,8.54992,8.624436,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
31/07/2008,8.029882,8.363138,8.565519,8.763277,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
01/08/2008,8.119141,8.361195,8.574357,8.761146,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
04/08/2008,8.123811,8.365796,8.611709,8.778418,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
05/08/2008,8.121892,8.395071,8.62051,8.79994,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
06/08/2008,8.120132,8.382679,8.607589,8.797792,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
07/08/2008,8.09055,8.373575,8.59469,8.772001,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
08/08/2008,8.200123,8.361195,8.560092,8.746255,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
11/08/2008,8.214794,8.355374,8.553991,8.739877,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
12/08/2008,8.202711,8.33262,8.519491,8.725974,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
13/08/2008,8.190868,8.320319,8.528282,8.712091,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
14/08/2008,8.181692,8.331872,8.554647,8.709978,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
15/08/2008,8.210247,8.30909,8.476476,8.590399,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
18/08/2008,8.255133,8.313732,8.492208,8.619419,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
19/08/2008,8.243203,8.322213,8.533628,8.652527,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
20/08/2008,8.211032,8.320319,8.5099,8.638728,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
21/08/2008,8.252662,8.331872,8.518741,8.660089,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
22/08/2008,8.260866,8.340352,8.527564,8.669723,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
25/08/2008,8.255133,8.344952,8.510683,8.663463,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
26/08/2008,8.202711,8.33262,8.508676,8.684772,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
27/08/2008,8.20095,8.320319,8.506671,8.694363,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
28/08/2008,8.202006,8.30057,8.489351,8.633851,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
29/08/2008,8.230494,8.30909,8.476476,8.631787,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
01/09/2008,8.245124,8.313732,8.459648,8.59063,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
02/09/2008,8.23308,8.311807,8.425109,8.565302,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
03/09/2008,8.221115,8.309928,8.433986,8.563259,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
04/09/2008,8.272848,8.311004,8.43201,8.561229,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
05/09/2008,8.270991,8.30909,8.430036,8.559188,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
08/09/2008,8.204633,8.313732,8.413302,8.553096,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
09/09/2008,8.202711,8.322213,8.432954,8.57426,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
10/09/2008,8.211032,8.320319,8.452593,8.595413,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
11/09/2008,8.26282,8.321438,8.45674,8.604962,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
12/09/2008,8.260866,8.31951,8.454749,8.579721,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
15/09/2008,8.204633,8.344952,8.481361,8.585169,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
17/09/2008,8.231197,8.351497,8.488198,8.638925,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
18/09/2008,8.252662,8.342266,8.507898,8.648416,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
19/09/2008,8.250742,8.329931,8.451709,8.600099,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
22/09/2008,8.234963,8.313732,8.456572,8.593935,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
23/09/2008,8.202711,8.33262,8.465403,8.614957,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
24/09/2008,8.24128,8.309928,8.409382,8.555263,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
25/09/2008,8.232347,8.30909,8.402383,8.514992,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
26/09/2008,8.250742,8.307177,8.40042,8.489408,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
29/09/2008,8.214794,8.29104,8.383699,8.495172,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
30/09/2008,8.132014,8.278712,8.360055,8.422624,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
01/10/2008,8.130213,8.266414,8.314789,8.315044,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
02/10/2008,8.22219,8.267415,8.302058,8.289703,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
03/10/2008,8.230494,8.286325,8.267686,8.252681,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
06/10/2008,8.214794,8.280635,8.272794,8.247013,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
07/10/2008,8.081565,8.226769,8.227717,8.175106,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
08/10/2008,7.978678,8.141775,8.161125,8.103347,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
09/10/2008,7.979243,8.123448,8.15088,8.089892,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
10/10/2008,7.926848,8.100801,8.105718,8.053192,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
13/10/2008,7.96204,8.105731,8.100239,8.059398,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
14/10/2008,7.899722,8.051949,8.120036,8.080808,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
15/10/2008,7.978678,8.060547,8.139822,8.171898,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
16/10/2008,7.726108,8.060955,8.170393,8.20491,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
17/10/2008,7.724493,8.059169,8.168547,8.203039,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
20/10/2008,7.699368,8.043367,8.184554,8.20904,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
21/10/2008,7.657225,8.051949,8.225837,8.334914,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
22/10/2008,7.474037,8.351497,8.504643,8.799705,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
23/10/2008,7.493362,8.165108,8.413239,8.610511,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
24/10/2008,7.441299,8.194505,8.443877,8.690174,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
27/10/2008,7.466936,8.095322,8.427098,8.660551,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
28/10/2008,7.223163,8.010423,8.284224,8.4839,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
29/10/2008,7.453725,8.008612,8.184929,8.354263,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
30/10/2008,7.604716,7.946482,8.129018,8.225033,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
31/10/2008,7.370519,7.851134,8.073189,8.165404,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
03/11/2008,7.214584,7.877137,8.110894,8.229065,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
04/11/2008,7.10201,7.802787,8.098279,8.158008,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
05/11/2008,7.292409,7.801087,8.139562,8.167676,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
06/11/2008,7.473201,7.790442,8.152726,8.211899,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
07/11/2008,7.410964,7.799159,8.140039,8.187,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
10/11/2008,7.487237,7.825236,8.145347,8.204413,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
11/11/2008,7.081951,7.833933,8.17596,8.237048,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
12/11/2008,7.282338,7.863341,8.217368,8.281163,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
13/11/2008,7.635029,7.936067,8.237129,8.313778,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
14/11/2008,7.60311,7.892724,8.224441,8.277367,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
18/11/2008,7.596692,7.885809,8.21693,8.269758,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
19/11/2008,7.857569,8.185179,8.312178,8.359681,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
20/11/2008,7.908303,8.113025,8.380652,8.45605,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
21/11/2008,7.906609,8.12162,8.378688,8.454063,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
24/11/2008,7.901403,8.074547,8.362007,8.448108,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
25/11/2008,7.778465,8.103921,8.403427,8.446124,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
26/11/2008,7.968598,8.11245,8.390618,8.444142,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
27/11/2008,7.997686,8.123448,8.377831,8.44216,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
28/11/2008,8.076779,8.225749,8.365066,8.44018,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
01/12/2008,8.071444,8.2201,8.37005,8.363958,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
02/12/2008,8.09997,8.18706,8.324889,8.303537,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
03/12/2008,8.098132,8.216381,8.290587,8.254908,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
04/12/2008,8.098897,8.217204,8.272047,8.218018,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
05/12/2008,8.097091,8.225749,8.248453,8.181187,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
08/12/2008,8.152257,8.2201,8.231966,8.175609,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
09/12/2008,8.120132,8.249425,8.251735,8.162124,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
10/12/2008,8.098132,8.247544,8.217368,8.183528,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
11/12/2008,7.99942,8.248452,8.204691,8.146815,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
15/12/2008,8.164145,8.251306,8.186418,8.116273,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
16/12/2008,8.091686,8.239022,8.184554,8.044992,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
17/12/2008,8.160457,8.216381,8.150354,7.904613,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
18/12/2008,8.202006,8.196389,8.098529,7.91441,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
19/12/2008,8.139386,8.173678,8.096709,7.924194,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
22/12/2008,8.073168,8.157701,8.08043,7.884429,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
23/12/2008,8.11177,8.166261,8.057013,7.905721,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
24/12/2008,8.143012,8.166951,8.055205,7.903976,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
26/12/2008,8.149508,8.163265,8.040807,7.900512,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
29/12/2008,8.022681,8.157701,8.046201,7.883832,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
30/12/2008,8.091686,8.145465,8.044398,7.893581,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
31/12/2008,8.112702,8.166951,8.013675,7.891854,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
02/01/2009,8.058411,8.132031,7.945188,7.808256,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
05/01/2009,8.093485,8.084955,7.885939,7.757488,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
06/01/2009,7.909841,8.166261,7.948981,7.767231,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
07/01/2009,7.897881,8.081306,7.817792,7.662948,8.5,9,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
08/01/2009,7.898281,8.069576,7.826882,7.661323,8.5,8,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
09/01/2009,7.886372,7.88061,7.481072,7.285272,8.5,8,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
12/01/2009,7.820613,7.875424,7.497851,7.326056,8.5,8,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
13/01/2009,7.75823,7.759623,7.410557,7.234232,8.5,8,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
14/01/2009,7.696008,7.757936,7.430449,7.221499,8.5,8,N/E,7.75,7.5,10,3.25,3.5,N/E,4.5
15/01/2009,7.69579,7.74886,7.364329,7.083411,8.5,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
16/01/2009,7.694145,7.674472,7.276836,7.013188,8.5,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
19/01/2009,7.638753,7.617717,7.186595,6.928999,8.5,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
20/01/2009,7.435187,7.408843,7.185177,6.973404,8.5,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
21/01/2009,7.48411,7.386634,7.130166,6.857823,8.5,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
22/01/2009,7.452911,7.343853,7.064555,6.810911,9,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
23/01/2009,7.441299,7.300868,7.02039,6.809626,9,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
26/01/2009,7.416489,7.306799,7.059012,6.839912,9,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
27/01/2009,7.394737,7.28458,7.025597,6.827236,9,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
28/01/2009,7.463964,7.30383,7.045569,6.837315,9,8,N/E,7.75,8.5,10,3.25,3.5,N/E,4.5
29/01/2009,7.291128,7.302363,7.05281,6.847395,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
30/01/2009,7.299747,7.300868,7.062148,6.83472,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
03/02/2009,7.435187,7.305293,7.056627,6.886317,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
04/02/2009,7.474037,7.314173,7.076643,6.953197,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
05/02/2009,7.55411,7.312704,7.075252,6.963228,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
06/02/2009,7.491861,7.321606,7.063174,6.973248,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
09/02/2009,7.487237,7.317127,7.059012,7.003275,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
10/02/2009,7.465368,7.346724,7.111032,7.138377,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
11/02/2009,7.615239,7.345206,7.163031,7.15973,9,8,N/E,7.75,8.5,8.5,3.25,3.5,N/E,4.5
12/02/2009,7.55411,7.343853,7.149388,7.146917,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
13/02/2009,7.491861,7.300868,6.997846,6.929806,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
16/02/2009,7.487237,7.296429,7.025883,6.959763,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
17/02/2009,7.283668,7.28458,7.056627,6.969742,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
18/02/2009,7.262031,7.252077,7.055232,6.957077,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
19/02/2009,7.230405,7.219367,6.978998,6.865306,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
20/02/2009,7.410964,7.37346,7.277262,7.249129,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
23/02/2009,7.40634,7.400026,7.358515,7.369733,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
24/02/2009,7.263604,7.419205,7.421264,7.436491,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
25/02/2009,7.383218,7.448724,7.462576,7.526059,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
26/02/2009,7.452911,7.478765,7.47198,7.524477,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
27/02/2009,7.451411,7.487584,7.513497,7.579865,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
02/03/2009,7.446787,7.57622,7.637951,7.723245,9,8,N/E,8.5,8.5,8.5,3.25,3.5,N/E,4.5
